Depth,PHIS_SS,SP_NRM,AI,Freq,Amp,Phase
4763.5,0.336,-18.527,-7751.06,8.15,1305.74,-150.67
4785.0,0.387,-17.607,-5304.57,10.67,1298.38,-81.77
4807.0,0.408,-4.489,-2565.78,12.63,1395.57,14.88
4828.5,0.374,-21.975,-1081.07,11.2,1501.99,114.32
4850.0,0.397,-13.89,2025.77,8.9,1548.1,-171.26
4871.5,0.383,-14.173,6050.08,7.82,1480.86,-107.6
4893.0,0.389,-7.322,5462.76,6.74,1426.89,-49.89
4957.5,0.388,-13.621,-2030.31,6.32,2447.72,-59.16
4979.0,0.365,-12.952,-875.04,6.25,2787.85,-9.54
5001.0,0.381,-6.604,-2075.33,5.97,2876.16,37.78
5022.5,0.381,-5.625,-2544.61,5.81,2766.14,83.13
5044.0,0.38,-5.695,205.04,5.83,2548.4,127.93
5065.5,0.412,-7.235,4176.85,6.24,2347.6,173.58
5087.0,0.41,-12.856,5294.77,7.63,2191.76,-135.16
5108.5,0.358,-16.635,2409.86,8.8,2110.29,-68.01
5130.0,0.392,-6.665,-2258.64,7.92,2309.11,1.4
5151.5,0.375,-23.582,-5941.44,6.07,3106.57,54.92
5173.0,0.394,-5.929,-5810.25,4.56,4431.4,95.56
5195.0,0.407,-3.759,-1507.25,3.7,6007.54,125.73
5216.5,0.365,-31.269,3081.39,3.89,7545.29,152.92
5238.0,0.395,-6.071,5406.25,4.68,8613.19,-173.87
5259.5,0.374,-27.042,6979.78,5.32,9298.78,-134.45
5281.0,0.385,-5.311,6647.83,5.67,9868.98,-91.36
5302.5,0.392,-4.805,-701.57,5.77,10154.64,-46.52
5324.0,0.408,-1.727,-13247.81,5.61,9884.66,-1.83
5345.5,0.417,-4.235,-17825.19,5.07,8811.4,40.52
5367.0,0.411,-1.226,-6438.92,3.17,6938.05,76.91
5432.0,0.393,-14.552,13039.68,2.09,3060.72,39.29
5453.5,0.325,-15.02,146.39,3.49,3786.16,63.31
5475.0,0.349,-45.754,-10318.46,4.18,4979.59,93.52
5496.5,0.365,-3.799,-12724.51,4.54,6099.85,128.19
5518.0,0.375,-14.093,-6426.42,4.45,6756.57,164.04
5539.5,0.365,-9.824,2655.76,3.75,6732.56,-162.81
5561.0,0.345,-18.3,6499.19,2.56,6079.03,-137.71
5583.0,0.354,-31.52,3589.68,1.99,5225.63,-123.07
5604.5,0.342,-30.538,-457.65,2.72,4929.29,-106.83
5626.0,0.372,-35.48,-1435.63,3.75,5546.55,-80.78
5647.5,0.342,-60.287,-885.3,4.31,6522.9,-48.56
5669.0,0.263,-23.154,-1564.89,4.58,7090.8,-13.84
5690.5,0.248,-49.65,-2763.41,4.81,6887.3,22.54
5712.0,0.346,-25.953,-1897.6,4.93,5915.36,60.84
5733.5,0.356,-8.657,2535.82,4.11,4479.1,99.04
5798.5,0.375,-8.061,-18.79,3.2,2493.03,91.95
5820.0,0.367,-19.342,-7219.26,4.04,3305.7,127.19
5841.5,0.312,-38.373,-7256.86,2.14,4196.42,154.7
5863.0,0.35,-52.548,-3573.9,1.32,5117.59,160.46
5884.5,0.357,-30.265,-972.69,3.2,5911.68,175.21
5906.0,0.374,-42.906,2210.21,5.1,6508.62,-149.93
5927.5,0.346,-35.744,6800.73,6.12,7152.86,-105.59
5949.0,0.343,-51.801,7056.24,6.88,7544.55,-54.98
5971.0,0.36,-24.417,-2113.3,7.63,7530.87,1.21
5992.5,0.348,-38.778,-12379.68,8.56,7089.57,63.49
6014.0,0.365,-29.194,-8784.8,9.57,6162.03,134.06
6035.5,0.339,-39.71,6796.75,9.89,5260.09,-147.99
6057.0,0.295,-33.983,15895.93,9.41,4709.2,-72.45
6078.5,0.25,-50.226,8299.72,9.22,4360.88,-1.95
6100.0,0.292,-28.645,-6745.7,9.89,4683.65,70.64
6121.5,0.201,-30.794,-12543.47,10.36,5468.71,151.61
6143.0,0.275,-10.756,-4370.47,9.42,6798.67,-128.57
6165.0,0.278,-9.482,6065.65,7.87,8405.25,-62.27
6186.5,0.306,-9.0,5279.79,6.79,9687.74,-6.48
6208.0,0.235,-21.663,-5058.27,6.15,10742.71,43.13
6229.5,0.272,-39.24,-10824.77,5.74,11809.5,88.92
6251.0,0.304,-51.001,-3319.15,5.49,12688.34,132.26
6272.5,0.283,-29.421,11381.66,5.31,12945.17,174.19
6294.0,0.339,-18.017,19423.63,5.04,12139.09,-145.27
6315.5,0.339,-17.41,11828.49,4.57,10324.55,-107.6
6337.0,0.313,-19.061,-6348.27,4.05,8239.38,-74.28
6358.5,0.335,-58.577,-20274.13,3.59,6870.43,-44.76
6380.5,0.334,-31.33,-20520.96,2.22,6787.0,-18.58
6423.5,0.326,-17.489,8009.41,0.11,9785.45,-32.9
6445.0,0.37,-17.553,19842.29,4.32,12560.71,-8.62
6466.5,0.393,-14.331,15110.41,5.78,15891.6,34.11
6488.0,0.332,-15.399,-3294.17,6.11,19960.39,81.1
6509.5,0.33,-18.819,-13641.35,6.16,23789.67,128.91
6531.0,0.35,-26.897,-1650.92,6.15,26122.15,176.73
6552.5,0.342,-14.777,19465.06,6.11,26962.02,-135.65
6574.5,0.291,-24.679,21854.48,6.06,26869.61,-88.46
6596.0,0.312,-21.381,-4866.97,6.04,26195.68,-41.55
6617.5,0.337,-19.286,-39272.6,5.97,24845.48,5.23
6639.0,0.335,-24.214,-47074.78,5.81,22176.19,51.13
6660.5,0.351,-14.798,-15520.74,5.66,18300.66,95.47
6682.0,0.363,-13.758,30668.34,5.65,14476.2,138.93
6703.5,0.325,-20.48,55373.1,5.95,11434.92,-176.8
6725.0,0.381,-36.635,43365.62,6.75,8889.64,-128.65
6746.5,0.34,-17.923,6657.7,7.99,6695.71,-72.05
6768.5,0.348,-13.779,-30056.19,8.92,4803.94,-4.7
6790.0,0.326,-19.842,-44733.58,8.49,3242.11,66.35
6811.5,0.335,-33.78,-31512.79,6.13,2100.43,127.14
6833.0,0.332,-29.792,-4707.08,2.16,1497.42,161.49
6854.5,0.347,-13.558,16410.42,0.76,1513.58,160.72
6919.0,0.296,-37.393,6801.0,5.41,3843.68,136.19
6940.5,0.354,-13.542,-4505.93,6.61,4710.9,-173.76
6962.5,0.34,-14.083,-7113.59,6.77,5543.58,-121.25
6984.0,0.32,-14.923,-5284.29,6.75,6156.22,-68.63
7005.5,0.361,-11.451,-7242.27,6.68,6292.88,-16.47
7027.0,0.378,-12.678,-10907.91,6.53,5888.99,35.01
7048.5,0.36,-14.262,-6850.53,5.7,4976.28,84.84
7113.0,0.383,-12.904,10782.85,5.61,5679.7,73.03
7134.5,0.404,-13.033,-1010.09,5.83,7209.01,119.32
7156.5,0.389,-14.677,-5715.19,5.43,8161.74,163.52
7178.0,0.405,-12.865,-1840.27,4.71,8241.19,-156.47
7199.5,0.376,-14.936,829.84,3.77,7572.47,-123.38
7221.0,0.357,-18.339,-2113.76,3.24,6731.43,-97.99
7242.5,0.373,-13.556,-5319.99,3.59,6531.11,-73.02
7264.0,0.374,-15.832,-5017.74,4.16,6847.0,-42.26
7285.5,0.34,-15.727,-3245.74,4.08,7066.0,-8.43
7307.0,0.364,-15.24,-354.61,2.55,6826.14,21.01
7328.5,0.356,-14.112,5299.18,0.37,6155.45,31.13
7350.5,0.381,-13.547,10141.48,0.91,5345.97,26.79
7372.0,0.41,-21.816,8018.58,3.09,4711.16,45.23
7393.5,0.379,-13.179,142.96,3.8,4554.61,74.72
7415.0,0.386,-12.99,-5753.9,3.43,5156.48,104.17
7436.5,0.387,-14.041,-5775.51,2.67,6330.79,127.95
7458.0,0.406,-18.128,-3129.11,2.5,7633.05,145.6
7479.5,0.33,-12.89,-1386.58,3.32,8580.82,166.69
7501.0,0.375,-13.169,458.02,4.39,8883.08,-162.92
7522.5,0.402,-14.25,3669.86,5.16,8722.8,-125.25
7544.5,0.387,-16.481,4711.3,5.68,8411.65,-82.84
7566.0,0.368,-13.492,-704.03,6.09,8007.54,-37.09
7587.5,0.386,-16.061,-8933.24,6.53,7411.85,11.65
7609.0,0.384,-14.487,-9960.86,7.15,6402.89,64.19
7630.5,0.376,-14.763,27.06,7.97,4994.11,122.62
7652.0,0.367,-14.571,12334.15,8.4,3646.19,-172.13
7673.5,0.361,-14.701,15147.81,7.72,2583.74,-106.98
7695.0,0.369,-13.818,6526.73,6.13,1798.9,-52.34
7716.5,0.373,-13.475,-5316.0,3.99,1426.34,-11.83
7738.5,0.356,-7.637,-11670.39,1.54,1201.52,9.61
7760.0,0.341,-9.804,-10179.66,0.2,1029.59,12.1
7824.5,0.348,-7.375,5733.5,0.62,1223.07,6.56
7846.0,0.367,-6.036,6005.04,2.07,1329.03,17.26
7867.5,0.379,-4.509,3549.95,3.11,1341.32,38.65
7889.0,0.366,-4.86,49.44,3.44,1314.48,65.56
7910.5,0.366,-4.589,-2333.82,2.94,1425.42,92.08
7932.5,0.356,-4.555,-2454.48,1.9,1814.3,111.23
7954.0,0.33,-7.292,-1388.51,1.71,2434.74,121.59
7975.5,0.351,-6.086,-706.96,2.67,3095.87,137.7
7997.0,0.348,-5.239,-67.86,3.23,3608.68,163.02
8018.5,0.369,-7.381,1086.09,2.7,3894.46,-172.17
8040.0,0.305,-28.677,1313.7,2.27,3982.74,-155.12
8061.5,0.32,-16.108,336.52,3.08,3996.41,-136.94
8083.0,0.307,-23.923,188.41,4.37,4218.06,-107.35
8104.5,0.332,-11.176,629.66,5.21,4618.31,-69.1
8126.5,0.334,-5.094,-1187.1,5.59,4866.35,-26.42
8148.0,0.357,-5.938,-4506.59,5.59,4737.42,17.59
8169.5,0.336,-33.781,-4088.61,5.28,4187.51,60.33
8191.0,0.336,-25.072,1368.34,4.92,3444.26,99.47
8212.5,0.329,-22.746,6395.06,5.2,3055.29,136.74
8234.0,0.293,-22.078,6569.71,5.88,3317.62,-179.89
8255.5,0.332,-8.019,3408.27,6.12,4137.96,-132.02
8277.0,0.305,-24.553,-209.54,5.97,5300.13,-84.96
8298.5,0.314,-34.537,-3886.02,5.85,6309.99,-39.29
8320.5,0.33,-31.614,-7948.73,5.77,6790.36,5.81
8342.0,0.32,-31.907,-9970.31,5.63,6724.11,50.31
8363.5,0.302,-40.917,-5319.18,5.31,6302.43,93.26
8385.0,0.312,-23.985,5616.24,4.66,5850.63,132.74
8406.5,0.333,-7.226,14235.57,3.61,5531.2,165.61
8428.0,0.315,-14.55,12644.45,2.67,5123.14,-171.3
8449.5,0.327,-3.677,2811.4,2.89,4497.95,-152.95
8471.0,0.311,-3.983,-6640.45,4.1,3809.1,-126.37
8492.5,0.311,-5.722,-10138.72,5.29,3208.26,-89.27
8514.5,0.318,-4.227,-8852.77,6.25,2772.32,-44.32
8536.0,0.319,-1.961,-5723.63,7.33,2445.05,7.79
8557.5,0.327,-1.87,-716.13,10.52,2077.71,69.38
8579.0,0.338,-1.5,6284.31,13.92,1726.72,171.08
8600.5,0.33,-1.105,10592.31,13.92,1642.74,-30.08
8622.0,0.349,-1.011,7480.43,9.13,1931.94,46.67
8643.5,0.325,-2.345,-62.77,7.91,2331.35,111.69
8665.0,0.33,-0.884,-4516.84,7.02,2572.46,169.48
8686.5,0.322,0.087,-3578.47,6.08,2604.56,-139.37
8708.5,0.321,0.297,-1659.23,4.65,2638.63,-96.2
8730.0,0.301,0.84,-2150.13,2.62,2936.27,-67.13
8751.5,0.247,-1.18,-2719.91,2.06,3641.4,-55.52
8773.0,0.305,1.208,-587.38,3.69,4442.84,-35.12
8794.5,0.317,1.028,1742.82,5.24,4949.23,1.75
8816.0,0.312,0.729,784.84,5.98,5166.02,46.2
8837.5,0.299,-0.597,-829.05,6.47,5168.51,94.49
8859.0,0.293,-21.903,1774.48,7.04,4947.48,146.54
8880.5,0.272,-10.367,7091.64,7.79,4583.08,-156.29
8902.0,0.31,1.189,7347.44,8.57,3996.84,-92.56
8924.0,0.304,2.322,-1052.88,8.93,3197.49,-23.22
8945.5,0.275,0.194,-10476.06,8.62,2467.45,45.97
8967.0,0.307,2.424,-10973.52,9.17,1845.39,110.54
9031.5,0.349,2.243,6558.69,5.94,2648.64,67.71
9053.0,0.333,2.466,3710.69,5.32,3579.32,110.32
9074.5,0.325,3.762,1202.48,4.95,4331.19,150.19
9096.0,0.328,3.979,914.06,4.56,4721.19,-172.84
9118.0,0.309,4.716,917.68,4.3,4751.56,-139.07
9139.5,0.322,3.903,-497.27,4.39,4682.72,-106.08
9161.0,0.316,4.457,-2724.84,4.69,4787.46,-70.93
9182.5,0.336,4.02,-4915.45,4.84,4962.76,-33.31
9204.0,0.329,4.399,-5887.12,4.39,4915.94,4.18
9225.5,0.333,4.972,-3116.69,2.87,4509.45,34.86
9247.0,0.341,4.025,3362.07,1.68,3917.04,48.66
9268.5,0.325,5.322,8007.97,2.68,3654.81,60.93
9290.0,0.341,4.655,6493.97,4.32,4063.95,90.32
9312.0,0.32,5.121,1731.0,4.96,4814.0,127.96
9333.5,0.332,5.525,-1182.62,5.07,5407.87,167.33
9355.0,0.337,5.841,-1544.95,5.14,5626.63,-153.32
9376.5,0.321,5.793,-1504.2,5.33,5633.94,-112.94
9398.0,0.34,6.106,-2629.55,5.55,5665.26,-70.53
9419.5,0.314,6.865,-5144.34,5.62,5685.0,-26.75
9441.0,0.338,6.548,-6730.16,5.41,5474.37,16.62
9462.5,0.343,7.313,-3680.45,4.91,4926.27,57.27
9484.0,0.349,6.995,3762.47,4.3,4254.93,92.87
9500.0,0.35,7.572,9967.42,4.13,3854.93,124.07
1681.5,0.465,-25.161,-0.13,0.41,270.78,90.06
1746.0,0.453,-23.657,-148.17,2.21,4674.28,79.43
1767.5,0.459,-24.82,-1442.06,5.3,6563.74,104.27
1789.0,0.446,-23.916,-5082.2,7.87,7886.58,161.71
1810.5,0.434,-24.029,5313.17,8.44,8684.97,-133.63
1832.0,0.449,-26.306,17119.27,8.68,8677.58,-67.32
1853.5,0.454,-26.046,420.93,9.11,7898.25,1.1
1875.5,0.474,-22.849,-23137.07,10.19,6674.5,74.07
1897.0,0.463,-24.457,-15960.62,13.92,5126.94,159.31
1918.5,0.464,-23.29,7481.25,13.92,3692.31,-45.58
1940.0,0.459,-22.506,14035.76,13.92,3125.9,79.39
1961.5,0.44,-21.995,7859.74,12.03,3041.63,171.5
1983.0,0.389,-26.249,7684.43,12.76,3455.24,-93.86
2004.5,0.375,-22.464,1829.6,13.63,3838.45,9.56
2026.0,0.465,-21.68,-14272.35,13.66,4314.0,117.69
2047.5,0.452,-21.48,-11292.25,13.14,4701.48,-138.42
2069.5,0.452,-23.602,5628.7,12.94,5163.7,-38.41
2091.0,0.478,-20.949,-209.52,13.52,5569.65,62.47
2112.5,0.464,-19.406,-7545.11,13.92,6320.78,171.48
2134.0,0.431,-21.594,10555.21,13.92,7114.69,-71.89
2155.5,0.464,-18.667,11733.06,11.98,8031.03,29.54
2177.0,0.48,-20.08,-11939.73,10.25,8477.43,114.08
2198.5,0.433,-19.614,-7639.28,8.92,8295.21,-171.36
2220.0,0.452,-20.124,14440.5,4.81,7646.69,-107.56
2241.5,0.446,-20.253,8214.22,0.29,7185.66,-96.75
2263.5,0.439,-18.431,-6130.34,3.2,7559.15,-103.03
2285.0,0.447,-18.912,-3746.49,7.73,8370.13,-47.08
2306.5,0.42,-22.072,-8132.48,8.47,8501.42,16.93
2328.0,0.412,-29.058,-18762.98,9.41,8286.68,84.34
2392.5,0.456,-17.1,13980.13,9.47,10476.42,91.07
2414.0,0.393,-18.031,-6065.05,9.12,11580.8,161.67
2435.5,0.41,-30.388,7111.17,9.18,11729.75,-127.41
2457.5,0.399,-18.502,14776.93,9.28,10646.24,-55.92
2479.0,0.37,-17.296,-15522.78,9.91,8608.51,16.65
2500.5,0.445,-16.487,-33810.19,13.3,6521.04,97.83
2522.0,0.423,-16.064,-14676.93,13.92,4364.51,-137.01
2543.5,0.357,-20.048,10394.38,8.08,2892.23,-44.2
2586.5,0.367,-23.585,16641.9,0.59,2911.0,-46.78
2608.0,0.391,-29.079,9113.66,6.48,3444.19,-2.39
2629.5,0.371,-22.141,-4119.83,7.57,3853.27,53.81
2651.5,0.389,-29.04,-14645.32,8.3,3998.42,115.04
2673.0,0.378,-20.917,-8932.12,10.04,3990.08,-177.31
2694.5,0.458,-17.745,4452.39,13.92,4016.75,-89.13
2716.0,0.376,-17.578,3526.52,13.92,4343.51,52.75
2737.5,0.379,-18.675,-5708.81,9.43,5125.68,138.38
2759.0,0.441,-15.529,-2824.11,7.06,6092.21,-160.91
2780.5,0.403,-16.403,7033.6,6.14,7408.18,-112.02
2802.0,0.369,-18.22,9804.99,6.52,8678.7,-65.62
2823.5,0.394,-21.276,2751.67,7.57,9411.14,-10.81
2845.5,0.435,-20.644,-15052.41,8.42,9469.83,51.9
2867.0,0.419,-16.482,-21001.84,9.29,8815.51,119.94
2888.5,0.337,-17.145,5472.42,12.28,7746.07,-163.89
2910.0,0.395,-30.683,28380.37,13.92,7263.0,-49.48
2931.5,0.349,-17.776,11990.63,13.9,7318.46,84.6
2953.0,0.384,-16.862,-11574.74,9.93,7754.54,166.23
2974.5,0.421,-17.118,-5416.92,9.39,8147.98,-121.35
2996.0,0.41,-22.873,4785.36,9.95,8058.86,-48.01
3017.5,0.441,-14.84,-10362.68,11.36,7746.41,33.02
3039.5,0.443,-52.999,-22384.77,12.18,7434.65,128.29
3061.0,0.186,-57.913,-1887.45,11.06,7374.01,-137.99
3082.5,0.437,-54.726,23697.55,9.51,7424.09,-60.09
3104.0,0.429,-52.182,17620.6,8.97,7341.13,9.67
3125.5,0.441,-48.77,-7210.61,9.42,6862.12,79.14
3147.0,0.446,-57.139,-12654.06,11.01,6142.77,155.91
3168.5,0.436,-57.137,4031.5,12.26,5316.52,-110.06
3190.0,0.432,-16.419,10068.38,11.11,4761.87,-13.84
3211.5,0.408,-36.605,-4158.11,9.03,4161.61,62.42
3233.5,0.457,-39.504,-12670.27,8.08,3938.56,126.24
3255.0,0.393,-12.524,-3560.1,12.06,4114.98,-172.2
3276.5,0.389,-14.279,7243.18,13.92,5035.86,-46.55
3319.5,0.442,-13.472,-5007.88,7.87,8222.35,150.34
3341.0,0.394,-49.23,-71.31,7.5,9443.66,-150.55
3362.5,0.332,-26.285,14057.06,7.2,10292.19,-93.3
3384.0,0.429,-41.912,9325.55,6.75,10519.32,-38.74
3405.5,0.415,-52.476,-13664.6,6.15,10051.23,11.43
3427.5,0.428,-24.364,-24688.39,5.77,8989.38,56.68
3449.0,0.402,-30.903,-11926.6,6.02,7364.89,101.04
3470.5,0.388,-26.105,10915.28,6.58,6006.43,150.12
3535.0,0.36,-56.179,-3228.53,4.92,6583.37,156.59
3556.5,0.355,-56.144,-15181.03,8.0,8056.01,-142.6
3578.0,0.376,-43.58,-5809.63,8.25,9210.53,-79.2
3599.5,0.442,-26.265,-3584.35,8.37,9567.21,-14.63
3621.5,0.395,-37.289,-18734.07,8.57,8977.83,50.73
3643.0,0.311,-42.67,-15837.83,10.98,7782.01,118.33
3707.5,0.388,-9.981,11044.34,8.4,6913.28,111.86
3729.0,0.418,-18.102,-2743.13,7.96,7291.97,174.47
3750.5,0.393,-12.987,1357.43,7.83,7009.5,-124.56
3772.0,0.427,-15.312,-862.55,7.93,6149.16,-63.98
3793.5,0.366,-14.84,-15277.5,8.71,5080.3,-1.44
3815.0,0.418,-16.437,-20383.25,9.16,5071.11,71.15
3837.0,0.392,-22.261,-10021.76,8.24,6130.31,140.79
3858.5,0.376,-12.652,6142.07,7.41,7872.2,-160.97
3880.0,0.299,-31.153,22670.52,7.33,10002.18,-104.14
3901.5,0.352,-53.881,25962.02,7.29,11428.84,-47.27
3923.0,0.373,-25.577,1608.35,7.17,11688.84,9.06
3944.5,0.336,-55.402,-27892.64,6.89,10693.1,64.02
3966.0,0.296,-28.352,-24082.17,5.34,8797.79,116.01
4031.0,0.334,-6.841,8171.35,6.2,8274.02,115.18
4052.5,0.373,-25.294,-4055.19,6.53,9049.54,166.12
4074.0,0.321,-31.591,1097.01,6.27,8786.38,-143.41
4095.5,0.39,-11.682,4110.19,5.13,7518.68,-96.5
4117.0,0.344,-8.381,-7799.85,0.86,5699.34,-63.83
4160.0,0.372,-16.17,-8627.91,3.58,4250.45,-68.77
4181.5,0.336,-12.445,4694.29,5.37,4465.89,-27.56
4203.0,0.373,-24.623,8333.24,4.48,4522.79,14.51
4225.0,0.386,-11.71,7494.3,1.09,4153.94,41.92
4246.5,0.398,-13.544,8345.54,0.2,3551.71,31.45
4268.0,0.398,-11.103,5724.42,3.23,3109.87,44.99
4289.5,0.422,-15.714,-2222.51,5.03,3018.19,81.63
4311.0,0.385,-23.618,-7703.76,5.22,3124.95,122.99
4332.5,0.393,-13.766,-5700.85,4.78,3168.18,162.67
4354.0,0.381,-10.489,-1151.07,4.25,2963.15,-162.82
4375.5,0.404,-8.713,445.75,4.01,2465.4,-131.42
4397.0,0.421,-14.901,-545.43,1.54,1834.07,-100.52
4462.0,0.376,-7.156,1755.15,3.17,935.32,-130.26
4483.5,0.41,-6.408,4116.37,2.75,1260.5,-106.77
4505.0,0.378,-29.75,3793.23,3.08,1750.91,-87.61
4526.5,0.401,-3.428,1985.42,4.36,2248.5,-58.99
4548.0,0.373,-15.172,-631.77,5.39,2533.21,-20.02
4569.5,0.379,-36.882,-4151.11,5.8,2513.26,24.69
4591.0,0.352,-11.687,-5583.31,5.16,2205.36,70.04
4613.0,0.307,-8.749,-1568.16,1.56,1733.79,104.75
4634.5,0.383,-5.913,3875.71,0.1,1399.93,94.31
4656.0,0.36,-23.934,4299.49,3.46,1377.07,106.24
4677.5,0.361,-5.438,1473.2,5.51,1462.94,147.99
4699.0,0.365,-3.212,169.28,4.74,1500.96,-168.26
4720.5,0.408,-0.184,-715.74,2.72,1403.81,-138.4
4742.0,0.332,-5.734,-2446.06,3.14,1255.84,-126.1
4763.5,0.385,-13.697,-2473.57,5.97,1194.73,-89.65
4785.0,0.342,-30.835,-979.72,7.57,1226.59,-33.45
4807.0,0.331,-40.226,-704.19,7.24,1563.09,27.9
4828.5,0.356,-17.65,-355.78,4.78,2202.2,78.88
4850.0,0.298,-14.472,1859.25,3.29,3160.03,102.14
4871.5,0.35,-1.347,2416.45,4.83,4457.87,129.93
4893.0,0.314,-10.318,919.69,6.49,5654.43,177.12
4914.5,0.294,-17.604,3762.56,6.98,6896.81,-129.29
4936.0,0.19,-11.263,7810.45,6.99,7934.98,-74.48
4957.5,0.334,-48.761,-190.49,6.67,8354.28,-20.84
4979.0,0.309,-43.308,-16217.95,5.83,8066.38,28.99
5022.5,0.284,-3.484,-1264.58,2.86,6251.63,93.33
5044.0,0.213,-10.715,13868.09,3.65,6126.17,114.0
5065.5,0.435,-5.04,16107.08,5.14,6348.01,149.98
5087.0,0.318,-1.64,12400.15,5.68,6276.9,-166.26
5108.5,0.279,-23.322,5568.56,5.45,5628.09,-121.86
5130.0,0.309,-6.316,-6862.38,4.46,4458.26,-81.63
5151.5,0.365,-7.351,-18264.3,1.89,3296.26,-52.57
5195.0,0.269,-39.834,-6445.73,1.19,2874.52,-60.04
5216.5,0.32,-23.965,7718.65,4.33,3311.61,-33.82
5238.0,0.421,-37.501,13777.19,5.68,3532.71,7.15
5259.5,0.366,-38.443,9498.15,6.32,3464.82,54.4
5281.0,0.339,-5.644,2748.36,6.65,3149.93,105.21
5302.5,0.349,-32.761,999.06,6.69,2696.98,157.66
5324.0,0.233,-27.377,1330.74,6.28,2229.84,-150.9
5345.5,0.295,-37.898,-2179.21,5.77,1743.41,-104.91
5367.0,0.357,-35.176,-7143.15,8.36,1368.31,-61.35
5389.0,0.334,-43.72,-8203.82,10.98,1418.98,24.88
5410.5,0.316,-43.063,-5389.44,9.59,1925.23,109.0
5432.0,0.28,-36.569,-432.95,8.07,2566.57,173.73
5453.5,0.268,-16.168,6522.05,7.68,3322.14,-125.74
5475.0,0.336,-46.206,10993.45,7.43,4002.42,-67.07
5496.5,0.339,-44.483,5853.13,7.14,4371.34,-10.42
5518.0,0.33,-49.162,-5661.3,6.82,4442.42,43.76
5539.5,0.329,-31.877,-10722.18,6.55,4261.77,95.38
5561.0,0.324,3.907,-4049.81,6.43,3881.25,145.49
5583.0,0.285,-3.001,6474.75,6.21,3459.93,-164.83
5604.5,0.217,-45.885,9945.65,4.95,2990.41,-118.21
5626.0,0.368,-43.092,3371.35,2.52,2623.71,-88.02
5647.5,0.305,-55.085,-4952.68,2.93,2777.88,-79.17
5669.0,0.31,-51.228,-6638.1,5.76,3186.26,-42.58
5690.5,0.291,-31.398,-4944.51,6.99,3517.41,10.21
5712.0,0.321,2.463,-4924.06,7.05,3704.52,65.96
5733.5,0.331,-28.582,-1409.34,6.42,3707.68,119.61
5755.0,0.307,2.999,7877.57,4.52,3602.01,165.6
5777.0,0.259,0.575,12299.5,2.08,3472.84,-170.21
5798.5,0.304,-7.011,6006.64,2.57,3214.32,-162.17
5820.0,0.361,-26.702,-2149.85,4.75,3006.86,-130.3
5841.5,0.325,-1.45,-5768.3,5.18,3000.04,-88.39
5863.0,0.339,3.335,-7677.49,4.3,3181.36,-49.94
5884.5,0.317,0.3,-7570.45,3.64,3463.27,-21.61
5906.0,0.352,-4.159,-3118.53,4.33,3628.26,6.51
5927.5,0.308,6.149,1899.44,5.43,3703.22,45.55
5949.0,0.338,7.621,4416.44,5.77,3860.79,90.75
5971.0,0.306,6.248,6707.78,5.3,4104.81,135.06
5992.5,0.313,5.448,8275.59,4.49,4347.19,172.97
6014.0,0.372,-22.873,5302.35,4.18,4479.82,-155.23
6035.5,0.349,0.111,-851.8,4.55,4622.2,-122.15
6057.0,0.314,-8.912,-5731.7,4.99,5022.15,-84.66
6078.5,0.332,-3.412,-8583.38,5.17,5496.67,-44.77
6100.0,0.349,6.016,-9956.21,5.21,5655.35,-4.38
6121.5,0.329,7.851,-7791.17,5.16,5270.57,36.05
6143.0,0.32,-16.221,-82.58,4.68,4355.19,75.73
6165.0,0.316,1.464,10748.42,2.0,3292.61,108.66
6208.0,0.337,-4.386,10568.29,1.42,2958.23,96.94
6229.5,0.327,-11.417,-2069.86,4.78,3566.11,128.71
6251.0,0.328,4.775,-9589.39,5.65,3935.64,171.18
6272.5,0.339,0.982,-7738.38,5.84,3874.89,-143.55
6294.0,0.343,9.401,-3273.11,5.69,3454.9,-98.18
6315.5,0.327,9.32,-2539.43,5.07,2886.86,-55.19
6337.0,0.355,13.604,-3439.73,3.43,2467.95,-19.53
6358.5,0.332,12.667,-1023.19,1.88,2318.83,-1.96
6380.5,0.325,7.407,4226.47,2.97,2434.01,9.72
6402.0,0.35,-1.661,6912.79,5.26,2829.96,44.18
6423.5,0.307,-4.627,4279.87,6.34,3446.47,91.29
6445.0,0.335,3.51,624.07,6.64,4006.57,142.51
6466.5,0.331,-35.264,1011.08,6.58,4354.26,-165.66
6488.0,0.339,11.821,2950.5,6.29,4549.99,-115.32
6509.5,0.336,-36.529,110.76,5.88,4660.95,-67.97
6531.0,0.309,10.453,-7120.5,5.49,4686.8,-24.05
6552.5,0.333,-17.286,-11595.31,5.2,4523.84,17.2
6574.5,0.313,5.603,-8356.32,4.96,4100.62,56.71
6596.0,0.322,-19.348,1037.76,4.54,3628.14,94.16
6617.5,0.333,-28.643,10515.19,3.93,3396.66,127.11
6639.0,0.336,-36.953,13510.16,3.8,3387.82,155.14
6660.5,0.314,9.415,8604.05,4.54,3312.98,-173.98
6682.0,0.333,-31.521,766.93,5.62,3045.64,-134.4
6703.5,0.315,-17.645,-5808.36,6.65,2592.8,-86.83
6725.0,0.331,10.818,-10805.85,8.25,2070.3,-31.26
6746.5,0.333,-13.525,-12133.84,12.02,1618.83,41.22
6768.5,0.32,10.696,-5851.42,13.15,1247.06,155.3
6790.0,0.319,-45.115,5046.94,9.96,926.95,-114.7
